1.040000000000000000e+03,3.100000000000000000e+02
1.039000000000000000e+03,3.110000000000000000e+02
1.039000000000000000e+03,3.120000000000000000e+02
1.037000000000000000e+03,3.140000000000000000e+02
1.037000000000000000e+03,3.150000000000000000e+02
1.033000000000000000e+03,3.190000000000000000e+02
1.031000000000000000e+03,3.190000000000000000e+02
1.030000000000000000e+03,3.200000000000000000e+02
8.930000000000000000e+02,3.200000000000000000e+02
8.920000000000000000e+02,3.190000000000000000e+02
8.850000000000000000e+02,3.190000000000000000e+02
8.840000000000000000e+02,3.180000000000000000e+02
8.710000000000000000e+02,3.180000000000000000e+02
8.700000000000000000e+02,3.170000000000000000e+02
8.410000000000000000e+02,3.170000000000000000e+02
8.400000000000000000e+02,3.180000000000000000e+02
8.350000000000000000e+02,3.180000000000000000e+02
8.300000000000000000e+02,3.230000000000000000e+02
8.300000000000000000e+02,3.820000000000000000e+02
8.310000000000000000e+02,3.830000000000000000e+02
8.310000000000000000e+02,3.870000000000000000e+02
8.340000000000000000e+02,3.900000000000000000e+02
8.350000000000000000e+02,3.900000000000000000e+02
8.440000000000000000e+02,3.990000000000000000e+02
8.450000000000000000e+02,3.990000000000000000e+02
8.460000000000000000e+02,4.000000000000000000e+02
8.470000000000000000e+02,4.000000000000000000e+02
8.480000000000000000e+02,4.010000000000000000e+02
8.490000000000000000e+02,4.010000000000000000e+02
8.510000000000000000e+02,4.030000000000000000e+02
8.520000000000000000e+02,4.030000000000000000e+02
8.530000000000000000e+02,4.040000000000000000e+02
8.550000000000000000e+02,4.040000000000000000e+02
8.560000000000000000e+02,4.050000000000000000e+02
8.600000000000000000e+02,4.050000000000000000e+02
8.610000000000000000e+02,4.060000000000000000e+02
8.640000000000000000e+02,4.060000000000000000e+02
8.650000000000000000e+02,4.070000000000000000e+02
8.670000000000000000e+02,4.070000000000000000e+02
8.680000000000000000e+02,4.080000000000000000e+02
8.710000000000000000e+02,4.080000000000000000e+02
8.720000000000000000e+02,4.090000000000000000e+02
8.800000000000000000e+02,4.090000000000000000e+02
8.810000000000000000e+02,4.100000000000000000e+02
8.880000000000000000e+02,4.100000000000000000e+02
8.890000000000000000e+02,4.110000000000000000e+02
8.920000000000000000e+02,4.110000000000000000e+02
8.930000000000000000e+02,4.120000000000000000e+02
8.960000000000000000e+02,4.120000000000000000e+02
8.970000000000000000e+02,4.130000000000000000e+02
9.030000000000000000e+02,4.130000000000000000e+02
9.040000000000000000e+02,4.140000000000000000e+02
9.210000000000000000e+02,4.140000000000000000e+02
9.220000000000000000e+02,4.150000000000000000e+02
9.270000000000000000e+02,4.150000000000000000e+02
9.280000000000000000e+02,4.160000000000000000e+02
9.310000000000000000e+02,4.160000000000000000e+02
9.320000000000000000e+02,4.170000000000000000e+02
9.340000000000000000e+02,4.170000000000000000e+02
9.350000000000000000e+02,4.180000000000000000e+02
9.390000000000000000e+02,4.180000000000000000e+02
9.400000000000000000e+02,4.190000000000000000e+02
9.550000000000000000e+02,4.190000000000000000e+02
9.560000000000000000e+02,4.200000000000000000e+02
9.690000000000000000e+02,4.200000000000000000e+02
9.700000000000000000e+02,4.210000000000000000e+02
9.730000000000000000e+02,4.210000000000000000e+02
9.740000000000000000e+02,4.220000000000000000e+02
9.760000000000000000e+02,4.220000000000000000e+02
9.770000000000000000e+02,4.230000000000000000e+02
9.790000000000000000e+02,4.230000000000000000e+02
9.800000000000000000e+02,4.240000000000000000e+02
9.940000000000000000e+02,4.240000000000000000e+02
9.950000000000000000e+02,4.250000000000000000e+02
1.003000000000000000e+03,4.250000000000000000e+02
1.004000000000000000e+03,4.260000000000000000e+02
1.008000000000000000e+03,4.260000000000000000e+02
1.009000000000000000e+03,4.270000000000000000e+02
1.012000000000000000e+03,4.270000000000000000e+02
1.013000000000000000e+03,4.280000000000000000e+02
1.021000000000000000e+03,4.280000000000000000e+02
1.022000000000000000e+03,4.290000000000000000e+02
1.065000000000000000e+03,4.290000000000000000e+02
1.066000000000000000e+03,4.280000000000000000e+02
1.070000000000000000e+03,4.280000000000000000e+02
1.072000000000000000e+03,4.260000000000000000e+02
1.073000000000000000e+03,4.260000000000000000e+02
1.075000000000000000e+03,4.240000000000000000e+02
1.077000000000000000e+03,4.240000000000000000e+02
1.078000000000000000e+03,4.230000000000000000e+02
1.079000000000000000e+03,4.230000000000000000e+02
1.083000000000000000e+03,4.190000000000000000e+02
1.083000000000000000e+03,4.180000000000000000e+02
1.085000000000000000e+03,4.160000000000000000e+02
1.085000000000000000e+03,4.150000000000000000e+02
1.086000000000000000e+03,4.140000000000000000e+02
1.087000000000000000e+03,4.140000000000000000e+02
1.088000000000000000e+03,4.130000000000000000e+02
1.089000000000000000e+03,4.130000000000000000e+02
1.093000000000000000e+03,4.090000000000000000e+02
1.093000000000000000e+03,4.080000000000000000e+02
1.094000000000000000e+03,4.070000000000000000e+02
1.094000000000000000e+03,4.060000000000000000e+02
1.095000000000000000e+03,4.050000000000000000e+02
1.095000000000000000e+03,4.040000000000000000e+02
1.097000000000000000e+03,4.020000000000000000e+02
1.097000000000000000e+03,4.010000000000000000e+02
1.098000000000000000e+03,4.000000000000000000e+02
1.099000000000000000e+03,4.000000000000000000e+02
1.101000000000000000e+03,3.980000000000000000e+02
1.101000000000000000e+03,3.970000000000000000e+02
1.102000000000000000e+03,3.960000000000000000e+02
1.102000000000000000e+03,3.930000000000000000e+02
1.103000000000000000e+03,3.920000000000000000e+02
1.103000000000000000e+03,3.570000000000000000e+02
1.095000000000000000e+03,3.490000000000000000e+02
1.095000000000000000e+03,3.480000000000000000e+02
1.094000000000000000e+03,3.470000000000000000e+02
1.094000000000000000e+03,3.430000000000000000e+02
1.090000000000000000e+03,3.390000000000000000e+02
1.089000000000000000e+03,3.390000000000000000e+02
1.088000000000000000e+03,3.380000000000000000e+02
1.087000000000000000e+03,3.380000000000000000e+02
1.086000000000000000e+03,3.370000000000000000e+02
1.086000000000000000e+03,3.360000000000000000e+02
1.085000000000000000e+03,3.350000000000000000e+02
1.085000000000000000e+03,3.340000000000000000e+02
1.084000000000000000e+03,3.330000000000000000e+02
1.084000000000000000e+03,3.290000000000000000e+02
1.081000000000000000e+03,3.260000000000000000e+02
1.080000000000000000e+03,3.260000000000000000e+02
1.079000000000000000e+03,3.250000000000000000e+02
1.077000000000000000e+03,3.250000000000000000e+02
1.075000000000000000e+03,3.230000000000000000e+02
1.074000000000000000e+03,3.230000000000000000e+02
1.072000000000000000e+03,3.210000000000000000e+02
1.071000000000000000e+03,3.210000000000000000e+02
1.070000000000000000e+03,3.200000000000000000e+02
1.061000000000000000e+03,3.200000000000000000e+02
1.060000000000000000e+03,3.190000000000000000e+02
1.056000000000000000e+03,3.190000000000000000e+02
1.055000000000000000e+03,3.180000000000000000e+02
1.053000000000000000e+03,3.180000000000000000e+02
1.051000000000000000e+03,3.160000000000000000e+02
1.050000000000000000e+03,3.160000000000000000e+02
1.049000000000000000e+03,3.150000000000000000e+02
1.047000000000000000e+03,3.150000000000000000e+02
1.046000000000000000e+03,3.140000000000000000e+02
1.044000000000000000e+03,3.140000000000000000e+02
1.043000000000000000e+03,3.130000000000000000e+02
1.042000000000000000e+03,3.130000000000000000e+02
1.041000000000000000e+03,3.120000000000000000e+02
1.041000000000000000e+03,3.110000000000000000e+02
